,Spanish,English
234,Para ello propusimos dividir la obra en ficción y no ficción y seleccionar una serie de títulos significativos desde nuestro punto de vista; además de esto decidimos excluir de nuestro estudio aquellos géneros que no fueran la narrativa.,"To this end, we proposed to divide the work into fiction and non-fiction and to select a series of titles that were significant from our point of view; moreover, we decided to exclude from our study those genres that were not narrative."
235,Todas estas decisiones se sometieron a la valoración de un grupo de personas expertas mediante la complementación de un cuestionario elaborado al respecto.,All these decisions were submitted for evaluation to a group of experts by conducting a questionnaire elaborated in this respect.
236,"Con los resultados de dicha consulta, y refrendadas las decisiones que nosotros tomamos, procedimos al análisis de dos obras concretas, una de ficción – Ensaio sobre a cegueira – y otra de no ficción – Cadernos de Lanzarote – mediante la utilización del programa Atlas Ti, un programa desarrollado principalmente para el análisis cualitativo del discurso oral registrado y no para textos escritos.","With the results of this consultation, which endorsed the decisions that we made, we proceeded to the analysis of two concrete works, one fiction – Ensaio sobre a cegueira - and another non-fiction – Cadernos de Lanzarote - through the use of Atlas Ti, a program developed mainly for the qualitative analysis of recorded oral discourse and not for written texts."
237,Mediante dicho análisis comprobamos que el concepto de ciudadanía está presente en ambas obras de manera directa y se manifiesta a través de una serie de valores que lo componen.,Through this analysis we verify that the concept of citizenship is present in both works in a direct way and is manifested through a series of values that compose it.
238,"En nuestra investigación estos valores tienen que ver con la responsabilidad, la tolerancia, la toma de decisiones, compartir, la convivencia, el respeto o el civismo, por citar sólo los principales que han aparecido en el análisis de las obras seleccionadas.","In our research these values have to do with responsibility, tolerance, decision making, sharing, coexistence, respect or civility, to mention only the main ones that have appeared in the analysis of the selected works."
239,Descubrir esta estructura en el relato escrito de José Saramago nos ha permitido construir un mapa conceptual que dibuja su concepción de la ciudadanía.,Discovering this structure in José Saramago's written account has allowed us to construct a conceptual map that draws his concept of citizenship.
240,"Creemos que en el futuro podría no solo ampliarse el estudio de este concepto a otras obras suyas y a otros géneros no analizados en esta tesis sino, incluso, poder elaborar un material didáctico que ayude a la construcción crítica de la ciudadanía a partir de los textos de este escritor universal que es José Saramago.","We believe that in the future the study of this concept could not only be extended to other works of his and to other genres not analyzed in this thesis, but it could also enable the elaboration of a didactic material that helps the critical construction of citizenship from the texts of this universal writer who is José Saramago."
241,"Soil is one of the main providers of environmental functions and services, its productivity being one of the most essential services for human survival and development.","El suelo es uno de los principales proveedores de funciones y servicios ecosistémicos, siendo su productividad uno de los servicios más esenciales para la supervivencia y el desarrollo de la humanidad."
242,"Nevertheless, anthropogenic activities such as mining, may seriously degrade it, causing relevant health and ecological hazards.","No obstante, las actividades antrópicas como la minería pueden degradarlo gravemente, causando peligros relevantes para la salud y los ecosistemas."
243,"In this sense, soil acidification, salinization and pollution are a great concern worldwide, for which many degraded soil ecosystems would require assisted natural remediation.","En este sentido, la acidificación, la salinización y la contaminación de los suelos son motivo de gran preocupación en todo el mundo, por lo que muchos suelos degradados requerirían remediación natural asistida."
